"Population estimates, July 1, by census subdivision, 2021 boundaries 1 2 3 4 5 6 7"
"Frequency: Annual"
"Table: 17-10-0155-01"
"Release date: 2025-01-16"
"Geography: Canada, Province or territory, Census subdivision"
""
""

"Geography","2024"
,"Persons"
"Joly (TP), Ontario","323"
"Seine River 23A (IRI), Ontario","280"
"Matachewan (TP), Ontario","275"
"North Spirit Lake (IRI), Ontario","278"
"Head, Clara and Maria (TP), Ontario","293"
"Eagle Lake 27 (IRI), Ontario","269"
"Big Grassy River 35G (IRI), Ontario","241"
"Peawanuck (S-É), Ontario","259"
"Marten Falls 65 (IRI), Ontario","256"
"Bear Island 1 (IRI), Ontario","285"
"Neskantaga (IRI), Ontario","240"
"Lake Helen 53A (IRI), Ontario","264"
"Wahta Mohawk Territory (IRI), Ontario","267"
"Rainy Lake 17A (IRI), Ontario","243"
"Osnaburgh 63A (IRI), Ontario","253"
"Chippewas of Georgina Island First Nation (IRI), Ontario","250"
"Pelee (TP), Ontario","263"
"Manitoulin, Unorganized, West Part (NO), Ontario","233"
"Hilliard (TP), Ontario","229"
"Moose Point 79 (IRI), Ontario","235"
"Mattagami 71 (IRI), Ontario","226"
"Ginoogaming First Nation (IRI), Ontario","219"
"Dokis 9 (IRI), Ontario","217"
"Opasatika (TP), Ontario","215"
"Hilton Beach (VL), Ontario","221"
"The Dalles 38C (IRI), Ontario","186"
"Aroland (S-É), Ontario","193"
"Parry Sound, Unorganized, North East Part (NO), Ontario","194"
"Wabigoon Lake 27 (IRI), Ontario","183"
"Rat Portage 38A (IRI), Ontario","178"
"New Credit (Part) 40A (IRI), Haldimand-Norfolk, Ontario","192"
"Abitibi 70 (IRI), Ontario","173"
"Sheguiandah 24 (IRI), Ontario","172"
"Rainy Lake 26A (IRI), Ontario","164"
"Shawanaga 17 (IRI), Ontario","172"
"Rocky Bay 1 (IRI), Ontario","169"
"Duck Lake 76B (IRI), Ontario","164"
"Gauthier (TP), Ontario","160"
"Mattawan (TP), Ontario","176"
"Thessalon 12 (IRI), Ontario","169"
"French River 13 (IRI), Ontario","149"
"Pic Mobert North (IRI), Ontario","150"
"Saug-A-Gaw-Sing 1 (IRI), Ontario","141"
"Munsee-Delaware Nation 1 (IRI), Ontario","148"
"New Post 69A (IRI), Ontario","138"
"Rainy Lake 18C (IRI), Ontario","133"
"Mississaugas of Scugog Island (IRI), Ontario","144"
"Sheshegwaning 20 (IRI), Ontario","137"
"Pic Mobert South (IRI), Ontario","138"
"Whitefish Bay 34A (IRI), Ontario","131"
"Wahnapitei 11 (IRI), Ontario","139"
"Neguaguon Lake 25D (IRI), Ontario","123"
"Gull River 55 (IRI), Ontario","118"
"Goulais Bay 15A (IRI), Ontario","121"
"Brethour (TP), Ontario","110"
"Magnetewan 1 (IRI), Ontario","112"
"Nipissing, Unorganized, South Part (NO), Ontario","116"
"Pays Plat 51 (IRI), Ontario","108"
"Shoal Lake (Part) 40 (IRI), Ontario","101"
"Whitefish Bay 33A (IRI), Ontario","98"
"Thornloe (VL), Ontario","97"
"Ojibway Nation of Saugeen (Savant Lake) (IRI), Ontario","96"
"Shoal Lake 34B2 (IRI), Ontario","86"
"Matachewan 72 (IRI), Ontario","71"
"Chapleau Cree Fox Lake (IRI), Ontario","67"
"Gros Cap 49 (IRI), Ontario","70"
"Wabauskang 21 (IRI), Ontario","59"
"Northwest Angle 33B (IRI), Ontario","54"
"Lake of the Woods 37 (IRI), Ontario","52"
"Zhiibaahaasing 19A (IRI), Ontario","44"
"Christian Island 30A (IRI), Ontario","34"
"Cochrane, Unorganized, South East Part (NO), Ontario","25"
"Chapleau 74A (IRI), Ontario","18"
"Cockburn Island (TP), Ontario","17"
"Wawakapewin (IRI), Ontario","17"
"Chief's Point No. 28 (IRI), Ontario","16"
"Henvey Inlet 2 (IRI), Ontario","16"
"Sturgeon Falls 23 (IRI), Ontario","10"
"Algoma, Unorganized, South East Part (NO), Ontario","5"
"Big Island Mainland 93 (IRI), Ontario","5"
"Cochrane, Unorganized, South West Part (NO), Ontario","5"
"Point Grondine 3 (IRI), Ontario","5"
"Rainy Lake 17B (IRI), Ontario","5"
"Sand Point First Nation (IRI), Ontario","5"
"Timiskaming, Unorganized, East Part (NO), Ontario","5"
"Agency 1 (IRI), Ontario","0"
"Assabaska (IRI), Ontario","0"
"Chapleau 75 (IRI), Ontario","0"
"Flying Post 73 (IRI), Ontario","0"
"Lac des Mille Lacs 22A1 (IRI), Ontario","0"
"Lake Nipigon (IRI), Ontario","0"
"Lansdowne House (S-É), Ontario","0"
"Moose Factory 68 (IRI), Ontario","0"
"Naiscoutaing 17A (IRI), Ontario","0"
"Obadjiwan 15E (IRI), Ontario","0"
"Red Rock 53 (IRI), Ontario","0"
"Manitoba","1,494,301"
"Census subdivisions with 5,000-plus population, Manitoba","1,202,744"
"Winnipeg (CY), Manitoba","843,640"
"Brandon (CY), Manitoba","58,024"
"Steinbach (CY), Manitoba","20,937"
"Hanover (RM), Manitoba","19,451"
"Springfield (RM), Manitoba","17,390"
"Winkler (CY), Manitoba","15,219"
"Portage la Prairie (CY), Manitoba","14,525"
"Thompson (CY), Manitoba","13,095"
"Taché (RM), Manitoba","13,522"
"St. Andrews (RM), Manitoba","11,866"
"St. Clements (RM), Manitoba","11,820"
"Selkirk (CY), Manitoba","10,976"
"Morden (CY), Manitoba","11,303"
"East St. Paul (RM), Manitoba","10,196"
"Stanley (RM), Manitoba","10,154"
"Rockwood (RM), Manitoba","9,058"
"Dauphin (CY), Manitoba","8,495"
"Macdonald (RM), Manitoba","9,002"
"Ritchot (RM), Manitoba","8,544"
"Portage la Prairie (RM), Manitoba","7,629"
"La Broquerie (RM), Manitoba","7,725"
"West St. Paul (RM), Manitoba","9,424"
"Gimli (RM), Manitoba","6,894"
"Rhineland (MU), Manitoba","6,625"
"Niverville (T), Manitoba","6,964"
"The Pas (T), Manitoba","5,732"
"Neepawa (T), Manitoba","6,223"
"Ste. Anne (RM), Manitoba","6,323"
"Brokenhead (RM), Manitoba","5,867"
"Norway House 17 (IRI), Manitoba","5,948"
"Stonewall (T), Manitoba","5,369"
"Flin Flon (Part) (CY), Manitoba","4,804"
"Census subdivisions with population under 5,000, Manitoba","291,557"
"Cornwallis (RM), Manitoba","4,763"
"Altona (T), Manitoba","4,903"
"Headingley (RM), Manitoba","5,080"
"Swan River (T), Manitoba","3,991"
"North Norfolk (MU), Manitoba","4,058"
"De Salaberry (RM), Manitoba","4,328"
"Alexander (RM), Manitoba","3,962"
"Woodlands (RM), Manitoba","3,959"
"Lac du Bonnet (RM), Manitoba","3,684"
"Killarney - Turtle Mountain (RM), Manitoba","3,718"
"St. Theresa Point (IRI), Manitoba","3,553"
"Cartier (RM), Manitoba","3,724"
"Bifrost-Riverton (MU), Manitoba","3,506"
"Beausejour (T), Manitoba","3,558"
"WestLake-Gladstone (MU), Manitoba","3,522"
"Virden (T), Manitoba","3,353"
"Carman (T), Manitoba","3,505"
"Morris (RM), Manitoba","3,479"
"Garden Hill First Nation (IRI), Manitoba","3,174"
"Hillsburg-Roblin-Shell River (MU), Manitoba","3,065"
"Division No. 19, Unorganized (NO), Manitoba","3,300"
"Peguis 1B (IRI), Manitoba","3,303"
"Ste. Anne (T), Manitoba","3,339"
"Wallace-Woodworth (RM), Manitoba","2,870"
"Lorne (MU), Manitoba","3,011"
"North Cypress-Langford (MU), Manitoba","3,183"
"Swan Valley West (MU), Manitoba","2,751"
"Minnedosa (T), Manitoba","2,882"
"Sandy Bay 5 (IRI), Manitoba","2,845"
"Russell-Binscarth (MU), Manitoba","2,743"
"Dufferin (RM), Manitoba","2,771"
"Souris-Glenwood (MU), Manitoba","2,698"
"Grey (RM), Manitoba","2,689"
"Emerson-Franklin (MU), Manitoba","2,604"
"Pembina (MU), Manitoba","2,632"
"Nelson House 170 (IRI), Manitoba","2,605"
"Boissevain-Morton (MU), Manitoba","2,411"
"Dauphin (RM), Manitoba","2,304"
"Split Lake 171 (IRI), Manitoba","2,358"
"West Interlake (MU), Manitoba","2,346"
"Opaskwayak Cree Nation 21E (IRI), Manitoba","2,221"
"Kelsey (RM), Manitoba","2,177"
"Oxford House 24 (IRI), Manitoba","2,242"
"Prairie View (MU), Manitoba","2,223"
"Division No. 22, Unorganized (NO), Manitoba","2,222"
"Riverdale (MU), Manitoba","2,375"
"Fort Alexander 3 (IRI), Manitoba","2,276"
"Wasagamack (IRI), Manitoba","2,174"
"Cross Lake 19A (IRI), Manitoba","2,132"
"Pukatawagan 198 (IRI), Manitoba","2,079"
"Louise (MU), Manitoba","2,010"
"Morris (T), Manitoba","2,238"
"Armstrong (RM), Manitoba","1,955"
"Cross Lake 19 (IRI), Manitoba","2,017"
"Fisher (RM), Manitoba","1,843"
"Division No. 21, Unorganized (NO), Manitoba","1,776"
"Harrison Park (MU), Manitoba","1,935"
"Yellowhead (RM), Manitoba","1,794"
"Piney (RM), Manitoba","1,903"
"Carberry (T), Manitoba","2,103"
"Oakland-Wawanesa (MU), Manitoba","1,842"
"Norfolk-Treherne (MU), Manitoba","1,993"
"Stuartburn (RM), Manitoba","1,840"
"Whitehead (RM), Manitoba","1,831"
"Ste. Rose (MU), Manitoba","1,657"
"Oakview (RM), Manitoba","1,701"
"Whitemouth (RM), Manitoba","1,683"
"Prairie Lakes (RM), Manitoba","1,680"
"Ebb and Flow 52 (IRI), Manitoba","1,822"
"Grassland (MU), Manitoba","1,574"
"Minitonas-Bowsman (MU), Manitoba","1,578"
"Glenboro-South Cypress (MU), Manitoba","1,731"
"St. Laurent (RM), Manitoba","1,634"
"Pinawa (LGD), Manitoba","1,575"
"God's Lake 23 (IRI), Manitoba","1,586"
"Rosedale (RM), Manitoba","1,607"
"Thompson (RM), Manitoba","1,539"
"Deloraine-Winchester (MU), Manitoba","1,496"
"St. François Xavier (RM), Manitoba","1,607"
"Fisher River 44 (IRI), Manitoba","1,658"
"Riding Mountain West (RM), Manitoba","1,527"
"Winnipeg Beach (T), Manitoba","1,488"
"Gilbert Plains (MU), Manitoba","1,373"
"Pipestone (RM), Manitoba","1,553"
"Waywayseecappo First Nation (IRI), Manitoba","1,718"
"Grandview (MU), Manitoba","1,374"
"Division No.  1, Unorganized (NO), Manitoba","1,417"
"Reynolds (RM), Manitoba","1,485"
"Cartwright-Roblin (MU), Manitoba","1,401"
"Long Plain 6 (IRI), Manitoba","1,477"
"Lakeshore (RM), Manitoba","1,350"
"Coldwell (RM), Manitoba","1,349"
"St-Pierre-Jolys (VL), Manitoba","1,371"
"Arborg (T), Manitoba","1,376"
"Grahamdale (RM), Manitoba","1,276"
"Elton (RM), Manitoba","1,407"
"Montcalm (RM), Manitoba","1,402"
"Chemawawin 2 (IRI), Manitoba","1,277"
"Rosser (RM), Manitoba","1,321"
"Powerview-Pine Falls (T), Manitoba","1,287"
"Sifton (RM), Manitoba","1,281"
"Hamiota (MU), Manitoba","1,287"
"Alonsa (RM), Manitoba","1,220"
"Teulon (T), Manitoba","1,273"
"Victoria (RM), Manitoba","1,309"
"Berens River 13 (IRI), Manitoba","1,256"
"Roland (RM), Manitoba","1,267"
"Fairford 50 (IRI), Manitoba","1,214"
"Glenella-Lansdowne (MU), Manitoba","1,228"
"Shamattawa 1 (IRI), Manitoba","1,155"
"Minto-Odanah (MU), Manitoba","1,180"
"Two Borders (MU), Manitoba","1,078"
"Mossey River (RM), Manitoba","1,126"
"Snow Lake (T), Manitoba","1,094"
"Sioux Valley Dakota Nation (IRI), Manitoba","1,104"
"Lac du Bonnet (T), Manitoba","995"
"Melita (T), Manitoba","1,080"
"Gillam (T), Manitoba","934"
"Clanwilliam-Erickson (MU), Manitoba","1,061"
"Argyle (RM), Manitoba","1,040"
"Dunnottar (VL), Manitoba","990"
"Rossburn (MU), Manitoba","1,028"
"Obushkudayang (IRI), Manitoba","1,017"
"Poplar River 16 (IRI), Manitoba","1,105"
"Grand Rapids 33 (IRI), Manitoba","949"
"Dog Creek 46 (IRI), Manitoba","1,013"
"Little Grand Rapids 14 (IRI), Manitoba","997"
"Churchill (T), Manitoba","923"
"Moose Lake 31A (IRI), Manitoba","845"
"Cross Lake 19E (IRI), Manitoba","830"
"Ellice-Archie (RM), Manitoba","834"
"God's River 86A (IRI), Manitoba","813"
"South Indian Lake (S-É), Manitoba","832"
"Shoal River Indian Reserve 65A (IRI), Manitoba","817"
"McCreary (MU), Manitoba","752"
"Red Sucker Lake 1976 (IRI), Manitoba","733"
"Pine Creek 66A (IRI), Manitoba","721"
"Bloodvein 12 (IRI), Manitoba","667"
"Ethelbert (MU), Manitoba","634"
"Lac Brochet 197A (IRI), Manitoba","659"
"Brenda-Waskada (MU), Manitoba","695"
"Little Saskatchewan 48 (IRI), Manitoba","666"
"Lynn Lake (T), Manitoba","592"
"Brochet 197 (IRI), Manitoba","572"
"Roseau River 2 (IRI), Manitoba","610"
"Mountain (North) (RM), Manitoba","540"
"Hole or Hollow Water 10 (IRI), Manitoba","570"
"Black River 9 (IRI), Manitoba","538"
"Waterhen 45 (IRI), Manitoba","545"
"Keeseekoowenin 61 (IRI), Manitoba","522"
"York Landing (IRI), Manitoba","434"
"Birdtail Creek 57 (IRI), Manitoba","514"
"Victoria Beach (RM), Manitoba","411"
"Crane River 51 (IRI), Manitoba","525"
"Mountain (South) (RM), Manitoba","424"
"Brokenhead 4 (IRI), Manitoba","471"
"Swan Lake 7 (IRI), Manitoba","402"
"Rolling River 67 (IRI), Manitoba","400"
"Valley River 63A (IRI), Manitoba","383"
"Churchill 1 (IRI), Manitoba","366"
"Leaf Rapids (T), Manitoba","358"
"Pauingassi First Nation (IRI), Manitoba","365"
"Canupawakpa Dakota First Nation (Oak Lake 59) (IRI), Manitoba","335"
"Jackhead 43 (IRI), Manitoba","289"
"Opaskwayak Cree Nation 21A (IRI), Manitoba","243"
"Dakota Tipi 1 (IRI), Manitoba","245"
"Division No. 18, Unorganized, East Part (NO), Manitoba","239"
"Buffalo Point 36 (IRI), Manitoba","226"
"Dauphin River 48A (IRI), Manitoba","229"
"Grand Rapids (T), Manitoba","215"
"Moose Lake 31D (IRI), Manitoba","157"
"Black Sturgeon (IRI), Manitoba","154"
"Red Sucker Lake 1976A (IRI), Manitoba","152"
"Division No. 23, Unorganized (NO), Manitoba","143"
"Wuskwi Sipihk First Nation 2 (IRI), Manitoba","138"
"Fox Lake 2 (IRI), Manitoba","128"
"Opaskwayak Cree Nation 21I (IRI), Manitoba","118"
"Division No. 17, Unorganized (NO), Manitoba","111"
"Roseau Rapids 2A (IRI), Manitoba","114"
"Dakota Plains 6A (IRI), Manitoba","106"
"Shoal River 65B (IRI), Manitoba","103"
"Division No. 20, Unorganized, South Part (NO), Manitoba","92"
"O-Pipon-Na-Piwin Cree Nation 1 (IRI), Manitoba","81"
"Gambler 63 (Part) (IRI), Parklands, Manitoba","82"
"Ilford (S-É), Manitoba","65"
"Mooseocoot (IRI), Manitoba","61"
"A Kwis Ki Mahka (IRI), Manitoba","58"
"Rolling River 67B (IRI), Manitoba","58"
"The Narrows 49 (IRI), Manitoba","60"
"Fisher River 44A (IRI), Manitoba","49"
"Opaskwayak Cree Nation 21C (IRI), Manitoba","40"
"Opaskwayak Cree Nation 21B (IRI), Manitoba","36"
"Chemawawin 3 (IRI), Manitoba","27"
"Division No. 20, Unorganized, North Part (NO), Manitoba","24"
"Gambler 63 (Part) (IRI), Southwest / Sud-ouest, Manitoba","15"
"Granville Lake (S-É), Manitoba","12"
"Swan Lake 65C (IRI), Manitoba","10"
"Long Plain (IRI), Manitoba","5"
"Opaskwayak Cree Nation 21N (IRI), Manitoba","5"
"Division No. 18, Unorganized, West Part (NO), Manitoba","0"
"Moose Lake 31G (IRI), Manitoba","0"
"Mooseocoot 4 (IRI), Manitoba","0"
"Mystery Lake (LGD), Manitoba","0"
"Opaskwayak Cree Nation 21D (IRI), Manitoba","0"
"Shoal Lake (Part) 40 (IRI), Manitoba","0"
"Swan Lake 7A (IRI), Manitoba","0"
"Waywayseecappo Highway 10 (IRI), Manitoba","0"
"Saskatchewan","1,239,865"
"Census subdivisions with 5,000-plus population, Saskatchewan","778,897"
"Saskatoon (CY), Saskatchewan","308,626"
"Regina (CY), Saskatchewan","255,395"
"Prince Albert (CY), Saskatchewan","39,798"
"Moose Jaw (CY), Saskatchewan","36,273"
"Swift Current (CY), Saskatchewan","17,588"
"Yorkton (CY), Saskatchewan","17,134"
"North Battleford (CY), Saskatchewan","14,510"
"Warman (CY), Saskatchewan","13,923"
"Lloydminster (Part) (CY), Saskatchewan","12,495"
"Weyburn (CY), Saskatchewan","11,641"
"Estevan (CY), Saskatchewan","11,228"
"Martensville (CY), Saskatchewan","11,866"
"Corman Park No. 344 (RM), Saskatchewan","10,187"
"Humboldt (CY), Saskatchewan","6,466"
"Melfort (CY), Saskatchewan","6,136"
"Meadow Lake (CY), Saskatchewan","5,631"
"Census subdivisions with population under 5,000, Saskatchewan","460,968"
"Nipawin (T), Saskatchewan","4,818"
"Kindersley (T), Saskatchewan","4,653"
"Melville (CY), Saskatchewan","4,567"
"Edenwold No. 158 (RM), Saskatchewan","4,872"
"Battleford (T), Saskatchewan","4,587"
"White City (T), Saskatchewan","4,220"
"Prince Albert No. 461 (RM), Saskatchewan","3,475"
"Buckland No. 491 (RM), Saskatchewan","3,385"
"Tisdale (T), Saskatchewan","3,072"
"Vanscoy No. 345 (RM), Saskatchewan","2,905"
"Moosomin (T), Saskatchewan","2,842"
"La Loche (NV), Saskatchewan","2,854"
"Pilot Butte (T), Saskatchewan","2,906"
"La Ronge (T), Saskatchewan","2,714"
"Meadow Lake No. 588 (RM), Saskatchewan","2,649"
"Unity (T), Saskatchewan","2,519"
"Rosetown (T), Saskatchewan","2,687"
"Rosthern No. 403 (RM), Saskatchewan","2,547"
"Esterhazy (T), Saskatchewan","2,454"
"Outlook (T), Saskatchewan","2,656"
"Assiniboia (T), Saskatchewan","2,469"
"Maple Creek (T), Saskatchewan","2,381"
"Seekaskootch 119 (IRI), Saskatchewan","2,304"
"Biggar (T), Saskatchewan","2,091"
"Dundurn No. 314 (RM), Saskatchewan","2,414"
"Canora (T), Saskatchewan","2,199"
"Britannia No. 502 (RM), Saskatchewan","2,157"
"Swift Current No. 137 (RM), Saskatchewan","2,069"
"Blucher No. 343 (RM), Saskatchewan","2,063"
"Lumsden No. 189 (RM), Saskatchewan","2,095"
"Fort Qu'Appelle (T), Saskatchewan","2,185"
"Stanley 157 (IRI), Saskatchewan","2,005"
"Indian Head (T), Saskatchewan","2,025"
"Orkney No. 244 (RM), Saskatchewan","1,941"
"Pelican Narrows 184B (IRI), Saskatchewan","1,925"
"Watrous (T), Saskatchewan","2,100"
"Rosthern (T), Saskatchewan","1,940"
"Wynyard (T), Saskatchewan","1,793"
"Dalmeny (T), Saskatchewan","1,938"
"Division No. 18, Unorganized (NO), Saskatchewan","1,892"
"Lumsden (T), Saskatchewan","1,871"
"Mervin No. 499 (RM), Saskatchewan","1,873"
"Shaunavon (T), Saskatchewan","1,854"
"Balgonie (T), Saskatchewan","1,964"
"Kamsack (T), Saskatchewan","1,893"
"Shellbrook No. 493 (RM), Saskatchewan","1,642"
"Big River 118 (IRI), Saskatchewan","1,609"
"Carlyle (T), Saskatchewan","1,618"
"Langham (T), Saskatchewan","1,745"
"Shellbrook (T), Saskatchewan","1,454"
"Aberdeen No. 373 (RM), Saskatchewan","2,013"
"Wilton No. 472 (RM), Saskatchewan","1,471"
"Lanigan (T), Saskatchewan","1,484"
"Île-à-la-Crosse (NV), Saskatchewan","1,493"
"Ahtahkakoop 104 (IRI), Saskatchewan","1,464"
"Hudson Bay (T), Saskatchewan","1,505"
"Air Ronge (NV), Saskatchewan","1,433"
"Frenchman Butte No. 501 (RM), Saskatchewan","1,482"
"Lac La Ronge 156 (IRI), Saskatchewan","1,425"
"Canwood No. 494 (RM), Saskatchewan","1,501"
"Laird No. 404 (RM), Saskatchewan","1,452"
"Regina Beach (T), Saskatchewan","1,391"
"Lac La Hache 220 (IRI), Saskatchewan","1,304"
"Lakeland No. 521 (RM), Saskatchewan","1,364"
"Oxbow (T), Saskatchewan","1,303"
"Beaver River No. 622 (RM), Saskatchewan","1,393"
"Estevan No. 5 (RM), Saskatchewan","1,285"
"Wadena (T), Saskatchewan","1,278"
"Creighton (T), Saskatchewan","1,238"
"Osler (T), Saskatchewan","1,435"
"Beardy's 97 and Okemasis 96 (IRI), Saskatchewan","1,330"
"Sherwood No. 159 (RM), Saskatchewan","1,390"
"Macklin (T), Saskatchewan","1,181"
"Waldheim (T), Saskatchewan","1,348"
"Spiritwood No. 496 (RM), Saskatchewan","1,288"
"South Qu'Appelle No. 157 (RM), Saskatchewan","1,373"
"Sturgeon Lake 101 (IRI), Saskatchewan","1,281"
"Langenburg (T), Saskatchewan","1,250"
"Moose Jaw No. 161 (RM), Saskatchewan","1,294"
"Torch River No. 488 (RM), Saskatchewan","1,187"
"Maidstone (T), Saskatchewan","1,231"
"Wilkie (T), Saskatchewan","1,213"
"Foam Lake (T), Saskatchewan","1,217"
"Chicken 224 (IRI), Saskatchewan","1,216"
"Maple Creek No. 111 (RM), Saskatchewan","1,208"
"Carnduff (T), Saskatchewan","1,154"
"Hudson Bay No. 394 (RM), Saskatchewan","1,097"
"Makwa Lake 129B (IRI), Saskatchewan","1,284"
"Meota No. 468 (RM), Saskatchewan","1,077"
"Weyburn No. 67 (RM), Saskatchewan","1,156"
"Longlaketon No. 219 (RM), Saskatchewan","1,151"
"Birch Hills (T), Saskatchewan","1,033"
"Paddockwood No. 520 (RM), Saskatchewan","1,129"
"Kipling (T), Saskatchewan","1,086"
"Preeceville (T), Saskatchewan","1,086"
"Grenfell (T), Saskatchewan","1,006"
"Davidson (T), Saskatchewan","1,147"
"Lajord No. 128 (RM), Saskatchewan","1,158"
"Caronport (VL), Saskatchewan","1,011"
"St. Louis No. 431 (RM), Saskatchewan","1,039"
"Montreal Lake 106 (IRI), Saskatchewan","1,076"
"Battle River No. 438 (RM), Saskatchewan","1,063"
"Delisle (T), Saskatchewan","1,026"
"Buffalo Narrows (NV), Saskatchewan","1,071"
"Pinehouse (NV), Saskatchewan","1,071"
"Duck Lake No. 463 (RM), Saskatchewan","1,070"
"Redvers (T), Saskatchewan","1,025"
"Kindersley No. 290 (RM), Saskatchewan","1,004"
"Big River No. 555 (RM), Saskatchewan","998"
"Gravelbourg (T), Saskatchewan","952"
"Wakaw (T), Saskatchewan","1,030"
"Preeceville No. 334 (RM), Saskatchewan","1,003"
"Kerrobert (T), Saskatchewan","1,066"
"Spiritwood (T), Saskatchewan","1,004"
"Eston (T), Saskatchewan","1,058"
"Humboldt No. 370 (RM), Saskatchewan","1,006"
"Canoe Lake 165 (IRI), Saskatchewan","1,054"
"Candle Lake (RV), Saskatchewan","1,009"
"Carrot River (T), Saskatchewan","971"
"Whitewood (T), Saskatchewan","976"
"Nipawin No. 487 (RM), Saskatchewan","1,094"
"Fond du Lac 227 (IRI), Saskatchewan","1,015"
"Moose Range No. 486 (RM), Saskatchewan","944"
"Good Lake No. 274 (RM), Saskatchewan","954"
"Southend 200 (IRI), Saskatchewan","966"
"North Qu'Appelle No. 187 (RM), Saskatchewan","1,008"
"Cana No. 214 (RM), Saskatchewan","863"
"Gull Lake (T), Saskatchewan","955"
"Hague (T), Saskatchewan","950"
"McKillop No. 220 (RM), Saskatchewan","993"
"Rocanville (T), Saskatchewan","957"
"Kimosom Pwatinahk 203 (IRI), Saskatchewan","926"
"Wallace No. 243 (RM), Saskatchewan","911"
"Leader (T), Saskatchewan","913"
"Bjorkdale No. 426 (RM), Saskatchewan","871"
"Tisdale No. 427 (RM), Saskatchewan","891"
"Lashburn (T), Saskatchewan","922"
"Churchbridge (T), Saskatchewan","883"
"James Smith 100 (IRI), Saskatchewan","906"
"Wolseley (T), Saskatchewan","871"
"Leask No. 464 (RM), Saskatchewan","955"
"Buffalo River Dene Nation (IRI), Saskatchewan","930"
"Clearwater River Dene 222 (IRI), Saskatchewan","869"
"Herbert (T), Saskatchewan","821"
"Southey (T), Saskatchewan","848"
"Loon Lake No. 561 (RM), Saskatchewan","892"
"Kelvington (T), Saskatchewan","852"
"Porcupine Plain (T), Saskatchewan","832"
"Star City No. 428 (RM), Saskatchewan","820"
"Excelsior No. 166 (RM), Saskatchewan","858"
"Biggar No. 347 (RM), Saskatchewan","900"
"Sasman No. 336 (RM), Saskatchewan","823"
"Hoodoo No. 401 (RM), Saskatchewan","861"
"Cote 64 (IRI), Saskatchewan","843"
"Hepburn (T), Saskatchewan","824"
"Strasbourg (T), Saskatchewan","886"
"Cudworth (T), Saskatchewan","829"
"Radville (T), Saskatchewan","794"
"Big Island Lake Cree Territory (IRI), Saskatchewan","781"
"Gordon 86 (IRI), Saskatchewan","781"
"Carrot River 29A (IRI), Saskatchewan","846"
"Cumberland House Cree Nation 20 (IRI), Saskatchewan","795"
"Mistawasis 103 (IRI), Saskatchewan","663"
"Saltcoats No. 213 (RM), Saskatchewan","757"
"Waterhen 130 (IRI), Saskatchewan","767"
"Porcupine No. 395 (RM), Saskatchewan","731"
"Three Lakes No. 400 (RM), Saskatchewan","705"
"St. Peter No. 369 (RM), Saskatchewan","714"
"White Bear 70 (IRI), Saskatchewan","730"
"Aberdeen (T), Saskatchewan","762"
"Fertile Belt No. 183 (RM), Saskatchewan","714"
"Ituna (T), Saskatchewan","726"
"Moosomin 112B (IRI), Saskatchewan","754"
"Chitek Lake 191 (IRI), Saskatchewan","739"
"Thunderchild First Nation 115B (IRI), Saskatchewan","744"
"Assiniboine 76 (IRI), Saskatchewan","783"
"Muskoday First Nation (IRI), Saskatchewan","720"
"Watson (T), Saskatchewan","722"
"Francis No. 127 (RM), Saskatchewan","797"
"Lacadena No. 228 (RM), Saskatchewan","669"
"Eldon No. 471 (RM), Saskatchewan","750"
"Flying Dust First Nation 105 (IRI), Saskatchewan","878"
"Beauval (NV), Saskatchewan","724"
"Denare Beach (NV), Saskatchewan","701"
"Willow Creek No. 458 (RM), Saskatchewan","647"
"North Battleford No. 437 (RM), Saskatchewan","711"
"Dundurn (T), Saskatchewan","777"
"Piapot 75 (IRI), Saskatchewan","878"
"Poorman 88 (IRI), Saskatchewan","698"
"Milestone (T), Saskatchewan","701"
"Sandy Bay (NV), Saskatchewan","709"
"Lampman (T), Saskatchewan","644"
"One Arrow 95 (IRI), Saskatchewan","649"
"Bienfait (T), Saskatchewan","680"
"Big River (T), Saskatchewan","702"
"Kinistino (T), Saskatchewan","738"
"Coulee No. 136 (RM), Saskatchewan","712"
"Flett's Springs No. 429 (RM), Saskatchewan","650"
"Birch Hills No. 460 (RM), Saskatchewan","732"
"Buena Vista (VL), Saskatchewan","629"
"Stoughton (T), Saskatchewan","658"
"Sturgis (T), Saskatchewan","672"
"Garden River No. 490 (RM), Saskatchewan","710"
"Naicam (T), Saskatchewan","718"
"Montrose No. 315 (RM), Saskatchewan","719"
"Eagle Creek No. 376 (RM), Saskatchewan","670"
"Cowessess 73 (IRI), Saskatchewan","603"
"Pasqua 79 (IRI), Saskatchewan","608"
"St. Brieux (T), Saskatchewan","702"
"Arcola (T), Saskatchewan","605"
"Parkdale No. 498 (RM), Saskatchewan","664"
"Kahkewistahaw 72 (IRI), Saskatchewan","669"
"Asquith (T), Saskatchewan","655"
"Allan (T), Saskatchewan","651"
"Clayton No. 333 (RM), Saskatchewan","651"
"Qu'Appelle (T), Saskatchewan","726"
"Sweet Grass 113 (IRI), Saskatchewan","696"
"St. Walburg (T), Saskatchewan","653"
"Little Pine 116 (IRI), Saskatchewan","634"
"Shoal Lake 28A (IRI), Saskatchewan","639"
"Balcarres (T), Saskatchewan","659"
"Coronach (T), Saskatchewan","621"
"Cote No. 271 (RM), Saskatchewan","633"
